home_team,away_team,home_r_win,away_r_win,home_Ave_goal,away_Ave_goal,result
Hungary,Korea Republic,0.46875,0.17647058823529413,2.71875,1.0,1
Switzerland,Italy,0.32432432432432434,0.5421686746987951,1.351351351351351,1.5421686746987953,1
Austria,Czechoslovakia,0.4137931034482759,0.36666666666666653,1.4827586206896552,1.4666666666666666,1
Brazil,Yugoslavia,0.6697247706422018,0.42424242424242425,2.1009174311926606,1.6666666666666667,-1
France,Mexico,0.5151515151515151,0.2807017543859649,1.818181818181818,1.0526315789473684,1
Scotland,Uruguay,0.17391304347826084,0.42857142857142855,1.0869565217391304,1.5535714285714286,0
Belgium,Italy,0.4166666666666667,0.5421686746987951,1.4166666666666667,1.5421686746987953,0
Germany,Hungary,0.6146788990825688,0.46875,2.073394495412844,2.71875,0
Korea Republic,Turkey,0.17647058823529413,0.5,1.0,2.0,0
Switzerland,England,0.32432432432432434,0.42028985507246375,1.351351351351351,1.318840579710145,0
Germany,Turkey,0.6146788990825688,0.5,2.073394495412844,2.0,1
Switzerland,Italy,0.32432432432432434,0.5421686746987951,1.351351351351351,1.5421686746987953,1
England,Uruguay,0.42028985507246375,0.42857142857142855,1.318840579710145,1.5535714285714286,0
Switzerland,Austria,0.32432432432432434,0.4137931034482759,1.351351351351351,1.4827586206896552,0
Brazil,Hungary,0.6697247706422018,0.46875,2.1009174311926606,2.71875,0
Germany,Yugoslavia,0.6146788990825688,0.42424242424242425,2.073394495412844,1.6666666666666667,1
Austria,Germany,0.4137931034482759,0.6146788990825688,1.4827586206896552,2.073394495412844,0
Hungary,Uruguay,0.46875,0.42857142857142855,2.71875,1.5535714285714286,1
Austria,Uruguay,0.4137931034482759,0.42857142857142855,1.4827586206896552,1.5535714285714286,1
Germany,Hungary,0.6146788990825688,0.46875,2.073394495412844,2.71875,1
Argentina,Germany,0.5308641975308642,0.6146788990825688,1.6913580246913582,2.073394495412844,0
Austria,Brazil,0.4137931034482759,0.6697247706422018,1.4827586206896552,2.1009174311926606,0
Czechoslovakia,Northern Ireland,0.36666666666666653,0.2307692307692308,1.4666666666666666,1.0,0
England,Russia,0.42028985507246375,0.4222222222222222,1.318840579710145,1.7111111111111108,-1
France,Paraguay,0.5151515151515151,0.25925925925925924,1.818181818181818,1.1111111111111112,1
Hungary,Wales,0.46875,0.2,2.71875,0.8,-1
Scotland,Yugoslavia,0.17391304347826084,0.42424242424242425,1.0869565217391304,1.6666666666666667,-1
Sweden,Mexico,0.3725490196078432,0.2807017543859649,1.568627450980392,1.0526315789473684,1
Argentina,Northern Ireland,0.5308641975308642,0.2307692307692308,1.6913580246913582,1.0,1
Austria,Russia,0.4137931034482759,0.4222222222222222,1.4827586206896552,1.7111111111111108,0
Brazil,England,0.6697247706422018,0.42028985507246375,2.1009174311926606,1.318840579710145,-1
Czechoslovakia,Germany,0.36666666666666653,0.6146788990825688,1.4666666666666666,2.073394495412844,-1
France,Yugoslavia,0.5151515151515151,0.42424242424242425,1.818181818181818,1.6666666666666667,0
Mexico,Wales,0.2807017543859649,0.2,1.0526315789473684,0.8,-1
Paraguay,Scotland,0.25925925925925924,0.17391304347826084,1.1111111111111112,1.0869565217391304,1
Sweden,Hungary,0.3725490196078432,0.46875,1.568627450980392,2.71875,1
Argentina,Czechoslovakia,0.5308641975308642,0.36666666666666653,1.6913580246913582,1.4666666666666666,0
Austria,England,0.4137931034482759,0.42028985507246375,1.4827586206896552,1.318840579710145,-1
Brazil,Russia,0.6697247706422018,0.4222222222222222,2.1009174311926606,1.7111111111111108,1
France,Scotland,0.5151515151515151,0.17391304347826084,1.818181818181818,1.0869565217391304,1
Germany,Northern Ireland,0.6146788990825688,0.2307692307692308,2.073394495412844,1.0,-1
Hungary,Mexico,0.46875,0.2807017543859649,2.71875,1.0526315789473684,1
Paraguay,Yugoslavia,0.25925925925925924,0.42424242424242425,1.1111111111111112,1.6666666666666667,-1
Sweden,Wales,0.3725490196078432,0.2,1.568627450980392,0.8,-1
Czechoslovakia,Northern Ireland,0.36666666666666653,0.2307692307692308,1.4666666666666666,1.0,0
England,Russia,0.42028985507246375,0.4222222222222222,1.318840579710145,1.7111111111111108,0
Hungary,Wales,0.46875,0.2,2.71875,0.8,0
Brazil,Wales,0.6697247706422018,0.2,2.1009174311926606,0.8,1
France,Northern Ireland,0.5151515151515151,0.2307692307692308,1.818181818181818,1.0,1
Germany,Yugoslavia,0.6146788990825688,0.42424242424242425,2.073394495412844,1.6666666666666667,1
Sweden,Russia,0.3725490196078432,0.4222222222222222,1.568627450980392,1.7111111111111108,1
Brazil,France,0.6697247706422018,0.5151515151515151,2.1009174311926606,1.818181818181818,1
Sweden,Germany,0.3725490196078432,0.6146788990825688,1.568627450980392,2.073394495412844,1
France,Germany,0.5151515151515151,0.6146788990825688,1.818181818181818,2.073394495412844,1
Sweden,Brazil,0.3725490196078432,0.6697247706422018,1.568627450980392,2.1009174311926606,0
Argentina,Bulgaria,0.5308641975308642,0.1153846153846154,1.6913580246913582,0.8461538461538461,1
Brazil,Mexico,0.6697247706422018,0.2807017543859649,2.1009174311926606,1.0526315789473684,1
Chile,Switzerland,0.3333333333333333,0.32432432432432434,1.2121212121212122,1.351351351351351,1
Colombia,Uruguay,0.4090909090909091,0.42857142857142855,1.4545454545454546,1.5535714285714286,0
Czechoslovakia,Spain,0.36666666666666653,0.4761904761904762,1.4666666666666666,1.5714285714285714,1
England,Hungary,0.42028985507246375,0.46875,1.318840579710145,2.71875,0
Germany,Italy,0.6146788990825688,0.5421686746987951,2.073394495412844,1.5421686746987953,-1
Russia,Yugoslavia,0.4222222222222222,0.42424242424242425,1.7111111111111108,1.6666666666666667,1
Argentina,England,0.5308641975308642,0.42028985507246375,1.6913580246913582,1.318840579710145,0
Brazil,Czechoslovakia,0.6697247706422018,0.36666666666666653,2.1009174311926606,1.4666666666666666,-1
Chile,Italy,0.3333333333333333,0.5421686746987951,1.2121212121212122,1.5421686746987953,1
Uruguay,Yugoslavia,0.42857142857142855,0.42424242424242425,1.5535714285714286,1.6666666666666667,0
Bulgaria,Hungary,0.1153846153846154,0.46875,0.8461538461538461,2.71875,0
Colombia,Russia,0.4090909090909091,0.4222222222222222,1.4545454545454546,1.7111111111111108,-1
Germany,Switzerland,0.6146788990825688,0.32432432432432434,2.073394495412844,1.351351351351351,1
Mexico,Spain,0.2807017543859649,0.4761904761904762,1.0526315789473684,1.5714285714285714,0
Argentina,Hungary,0.5308641975308642,0.46875,1.6913580246913582,2.71875,-1
Brazil,Spain,0.6697247706422018,0.4761904761904762,2.1009174311926606,1.5714285714285714,1
Chile,Germany,0.3333333333333333,0.6146788990825688,1.2121212121212122,2.073394495412844,0
Russia,Uruguay,0.4222222222222222,0.42857142857142855,1.7111111111111108,1.5535714285714286,1
Bulgaria,England,0.1153846153846154,0.42028985507246375,0.8461538461538461,1.318840579710145,-1
Colombia,Yugoslavia,0.4090909090909091,0.42424242424242425,1.4545454545454546,1.6666666666666667,0
Czechoslovakia,Mexico,0.36666666666666653,0.2807017543859649,1.4666666666666666,1.0526315789473684,0
Italy,Switzerland,0.5421686746987951,0.32432432432432434,1.5421686746987953,1.351351351351351,1
Brazil,England,0.6697247706422018,0.42028985507246375,2.1009174311926606,1.318840579710145,1
Chile,Russia,0.3333333333333333,0.4222222222222222,1.2121212121212122,1.7111111111111108,1
Czechoslovakia,Hungary,0.36666666666666653,0.46875,1.4666666666666666,2.71875,1
Germany,Yugoslavia,0.6146788990825688,0.42424242424242425,2.073394495412844,1.6666666666666667,0
Chile,Brazil,0.3333333333333333,0.6697247706422018,1.2121212121212122,2.1009174311926606,0
Czechoslovakia,Yugoslavia,0.36666666666666653,0.42424242424242425,1.4666666666666666,1.6666666666666667,1
Chile,Yugoslavia,0.3333333333333333,0.42424242424242425,1.2121212121212122,1.6666666666666667,1
Brazil,Czechoslovakia,0.6697247706422018,0.36666666666666653,2.1009174311926606,1.4666666666666666,1
England,Uruguay,0.42028985507246375,0.42857142857142855,1.318840579710145,1.5535714285714286,-1
Brazil,Bulgaria,0.6697247706422018,0.1153846153846154,2.1009174311926606,0.8461538461538461,1
Germany,Switzerland,0.6146788990825688,0.32432432432432434,2.073394495412844,1.351351351351351,1
Korea DPR,Russia,0.14285714285714285,0.4222222222222222,0.8571428571428571,1.7111111111111108,0
Argentina,Spain,0.5308641975308642,0.4761904761904762,1.6913580246913582,1.5714285714285714,1
Chile,Italy,0.3333333333333333,0.5421686746987951,1.2121212121212122,1.5421686746987953,0
France,Mexico,0.5151515151515151,0.2807017543859649,1.818181818181818,1.0526315789473684,-1
Hungary,Portugal,0.46875,0.4666666666666667,2.71875,1.6333333333333333,0
Brazil,Hungary,0.6697247706422018,0.46875,2.1009174311926606,2.71875,0
Chile,Korea DPR,0.3333333333333333,0.14285714285714285,1.2121212121212122,0.8571428571428571,-1
France,Uruguay,0.5151515151515151,0.42857142857142855,1.818181818181818,1.5535714285714286,0
Spain,Switzerland,0.4761904761904762,0.32432432432432434,1.5714285714285714,1.351351351351351,1
Argentina,Germany,0.5308641975308642,0.6146788990825688,1.6913580246913582,2.073394495412844,-1
Bulgaria,Portugal,0.1153846153846154,0.4666666666666667,0.8461538461538461,1.6333333333333333,0
England,Mexico,0.42028985507246375,0.2807017543859649,1.318840579710145,1.0526315789473684,1
Italy,Russia,0.5421686746987951,0.4222222222222222,1.5421686746987953,1.7111111111111108,0
Argentina,Switzerland,0.5308641975308642,0.32432432432432434,1.6913580246913582,1.351351351351351,1
Brazil,Portugal,0.6697247706422018,0.4666666666666667,2.1009174311926606,1.6333333333333333,0
Italy,Korea DPR,0.5421686746987951,0.14285714285714285,1.5421686746987953,0.8571428571428571,0
Mexico,Uruguay,0.2807017543859649,0.42857142857142855,1.0526315789473684,1.5535714285714286,-1
Bulgaria,Hungary,0.1153846153846154,0.46875,0.8461538461538461,2.71875,0
Chile,Russia,0.3333333333333333,0.4222222222222222,1.2121212121212122,1.7111111111111108,0
England,France,0.42028985507246375,0.5151515151515151,1.318840579710145,1.818181818181818,1
Germany,Spain,0.6146788990825688,0.4761904761904762,2.073394495412844,1.5714285714285714,1
England,Argentina,0.42028985507246375,0.5308641975308642,1.318840579710145,1.6913580246913582,1
Germany,Uruguay,0.6146788990825688,0.42857142857142855,2.073394495412844,1.5535714285714286,1
Hungary,Russia,0.46875,0.4222222222222222,2.71875,1.7111111111111108,0
Korea DPR,Portugal,0.14285714285714285,0.4666666666666667,0.8571428571428571,1.6333333333333333,0
Germany,Russia,0.6146788990825688,0.4222222222222222,2.073394495412844,1.7111111111111108,1
England,Portugal,0.42028985507246375,0.4666666666666667,1.318840579710145,1.6333333333333333,1
Portugal,Russia,0.4666666666666667,0.4222222222222222,1.6333333333333333,1.7111111111111108,1
England,Germany,0.42028985507246375,0.6146788990825688,1.318840579710145,2.073394495412844,1
Mexico,Russia,0.2807017543859649,0.4222222222222222,1.0526315789473684,1.7111111111111108,-1
Bulgaria,Peru,0.1153846153846154,0.2777777777777778,0.8461538461538461,1.1666666666666667,0
England,Romania,0.42028985507246375,0.3809523809523809,1.318840579710145,1.4285714285714286,1
Israel,Uruguay,0.0,0.42857142857142855,0.3333333333333333,1.5535714285714286,0
Belgium,El Salvador,0.4166666666666667,0.0,1.4166666666666667,0.16666666666666666,1
Brazil,Czechoslovakia,0.6697247706422018,0.36666666666666653,2.1009174311926606,1.4666666666666666,1
Germany,Morocco,0.6146788990825688,0.125,2.073394495412844,0.875,1
Italy,Sweden,0.5421686746987951,0.3725490196078432,1.5421686746987953,1.568627450980392,1
Belgium,Russia,0.4166666666666667,0.4222222222222222,1.4166666666666667,1.7111111111111108,0
Czechoslovakia,Romania,0.36666666666666653,0.3809523809523809,1.4666666666666666,1.4285714285714286,0
Italy,Uruguay,0.5421686746987951,0.42857142857142855,1.5421686746987953,1.5535714285714286,-1
Morocco,Peru,0.125,0.2777777777777778,0.875,1.1666666666666667,0
Brazil,England,0.6697247706422018,0.42028985507246375,2.1009174311926606,1.318840579710145,1
Bulgaria,Germany,0.1153846153846154,0.6146788990825688,0.8461538461538461,2.073394495412844,0
Israel,Sweden,0.0,0.3725490196078432,0.3333333333333333,1.568627450980392,-1
Mexico,El Salvador,0.2807017543859649,0.0,1.0526315789473684,0.16666666666666666,1
Brazil,Romania,0.6697247706422018,0.3809523809523809,2.1009174311926606,1.4285714285714286,1
El Salvador,Russia,0.0,0.4222222222222222,0.16666666666666666,1.7111111111111108,0
Germany,Peru,0.6146788990825688,0.2777777777777778,2.073394495412844,1.1666666666666667,1
Sweden,Uruguay,0.3725490196078432,0.42857142857142855,1.568627450980392,1.5535714285714286,1
Bulgaria,Morocco,0.1153846153846154,0.125,0.8461538461538461,0.875,-1
Czechoslovakia,England,0.36666666666666653,0.42028985507246375,1.4666666666666666,1.318840579710145,0
Israel,Italy,0.0,0.5421686746987951,0.3333333333333333,1.5421686746987953,-1
Mexico,Belgium,0.2807017543859649,0.4166666666666667,1.0526315789473684,1.4166666666666667,1
Brazil,Peru,0.6697247706422018,0.2777777777777778,2.1009174311926606,1.1666666666666667,1
England,Germany,0.42028985507246375,0.6146788990825688,1.318840579710145,2.073394495412844,0
Mexico,Italy,0.2807017543859649,0.5421686746987951,1.0526315789473684,1.5421686746987953,0
Russia,Uruguay,0.4222222222222222,0.42857142857142855,1.7111111111111108,1.5535714285714286,0
Brazil,Uruguay,0.6697247706422018,0.42857142857142855,2.1009174311926606,1.5535714285714286,1
Germany,Italy,0.6146788990825688,0.5421686746987951,2.073394495412844,1.5421686746987953,0
Germany,Uruguay,0.6146788990825688,0.42857142857142855,2.073394495412844,1.5535714285714286,1
Brazil,Italy,0.6697247706422018,0.5421686746987951,2.1009174311926606,1.5421686746987953,1
Brazil,Yugoslavia,0.6697247706422018,0.42424242424242425,2.1009174311926606,1.6666666666666667,-1
Congo DR,Scotland,0.0,0.17391304347826084,0.0,1.0869565217391304,0
German DR,Australia,0.3333333333333333,0.125,0.8333333333333334,0.8125,1
Germany,Chile,0.6146788990825688,0.3333333333333333,2.073394495412844,1.2121212121212122,1
Italy,Haiti,0.5421686746987951,0.0,1.5421686746987953,0.6666666666666666,1
Poland,Argentina,0.4705882352941176,0.5308641975308642,1.3529411764705883,1.6913580246913582,1
Sweden,Bulgaria,0.3725490196078432,0.1153846153846154,1.568627450980392,0.8461538461538461,-1
Uruguay,Netherlands,0.42857142857142855,0.54,1.5535714285714286,1.72,0
Chile,German DR,0.3333333333333333,0.3333333333333333,1.2121212121212122,0.8333333333333334,-1
Germany,Australia,0.6146788990825688,0.125,2.073394495412844,0.8125,1
Scotland,Brazil,0.17391304347826084,0.6697247706422018,1.0869565217391304,2.1009174311926606,-1
Yugoslavia,Congo DR,0.42424242424242425,0.0,1.6666666666666667,0.0,1
Argentina,Italy,0.5308641975308642,0.5421686746987951,1.6913580246913582,1.5421686746987953,-1
Bulgaria,Uruguay,0.1153846153846154,0.42857142857142855,0.8461538461538461,1.5535714285714286,-1
Haiti,Poland,0.0,0.4705882352941176,0.6666666666666666,1.3529411764705883,0
Netherlands,Sweden,0.54,0.3725490196078432,1.72,1.568627450980392,-1
Australia,Chile,0.125,0.3333333333333333,0.8125,1.2121212121212122,-1
Congo DR,Brazil,0.0,0.6697247706422018,0.0,2.1009174311926606,0
Germany,German DR,0.6146788990825688,0.3333333333333333,2.073394495412844,0.8333333333333334,0
Scotland,Yugoslavia,0.17391304347826084,0.42424242424242425,1.0869565217391304,1.6666666666666667,-1
Argentina,Haiti,0.5308641975308642,0.0,1.6913580246913582,0.6666666666666666,1
Bulgaria,Netherlands,0.1153846153846154,0.54,0.8461538461538461,1.72,0
Poland,Italy,0.4705882352941176,0.5421686746987951,1.3529411764705883,1.5421686746987953,1
Sweden,Uruguay,0.3725490196078432,0.42857142857142855,1.568627450980392,1.5535714285714286,1
Brazil,German DR,0.6697247706422018,0.3333333333333333,2.1009174311926606,0.8333333333333334,1
Germany,Yugoslavia,0.6146788990825688,0.42424242424242425,2.073394495412844,1.6666666666666667,1
Netherlands,Argentina,0.54,0.5308641975308642,1.72,1.6913580246913582,1
Sweden,Poland,0.3725490196078432,0.4705882352941176,1.568627450980392,1.3529411764705883,0
Argentina,Brazil,0.5308641975308642,0.6697247706422018,1.6913580246913582,2.1009174311926606,0
German DR,Netherlands,0.3333333333333333,0.54,0.8333333333333334,1.72,0
Germany,Sweden,0.6146788990825688,0.3725490196078432,2.073394495412844,1.568627450980392,1
Poland,Yugoslavia,0.4705882352941176,0.42424242424242425,1.3529411764705883,1.6666666666666667,1
Argentina,German DR,0.5308641975308642,0.3333333333333333,1.6913580246913582,0.8333333333333334,-1
Germany,Poland,0.6146788990825688,0.4705882352941176,2.073394495412844,1.3529411764705883,1
Netherlands,Brazil,0.54,0.6697247706422018,1.72,2.1009174311926606,1
Sweden,Yugoslavia,0.3725490196078432,0.42424242424242425,1.568627450980392,1.6666666666666667,1
Brazil,Poland,0.6697247706422018,0.4705882352941176,2.1009174311926606,1.3529411764705883,0
Germany,Netherlands,0.6146788990825688,0.54,2.073394495412844,1.72,1
Germany,Poland,0.6146788990825688,0.4705882352941176,2.073394495412844,1.3529411764705883,-1
Argentina,Hungary,0.5308641975308642,0.46875,1.6913580246913582,2.71875,1
France,Italy,0.5151515151515151,0.5421686746987951,1.818181818181818,1.5421686746987953,0
Mexico,Tunisia,0.2807017543859649,0.13333333333333333,1.0526315789473684,0.8666666666666667,0
Austria,Spain,0.4137931034482759,0.4761904761904762,1.4827586206896552,1.5714285714285714,1
Brazil,Sweden,0.6697247706422018,0.3725490196078432,2.1009174311926606,1.568627450980392,-1
Iran,Netherlands,0.13333333333333333,0.54,0.6,1.72,0
Peru,Scotland,0.2777777777777778,0.17391304347826084,1.1666666666666667,1.0869565217391304,1
Argentina,France,0.5308641975308642,0.5151515151515151,1.6913580246913582,1.818181818181818,1
Germany,Mexico,0.6146788990825688,0.2807017543859649,2.073394495412844,1.0526315789473684,1
Hungary,Italy,0.46875,0.5421686746987951,2.71875,1.5421686746987953,0
Poland,Tunisia,0.4705882352941176,0.13333333333333333,1.3529411764705883,0.8666666666666667,1
Austria,Sweden,0.4137931034482759,0.3725490196078432,1.4827586206896552,1.568627450980392,1
Brazil,Spain,0.6697247706422018,0.4761904761904762,2.1009174311926606,1.5714285714285714,-1
Iran,Scotland,0.13333333333333333,0.17391304347826084,0.6,1.0869565217391304,-1
Netherlands,Peru,0.54,0.2777777777777778,1.72,1.1666666666666667,-1
Argentina,Italy,0.5308641975308642,0.5421686746987951,1.6913580246913582,1.5421686746987953,0
France,Hungary,0.5151515151515151,0.46875,1.818181818181818,2.71875,1
Germany,Tunisia,0.6146788990825688,0.13333333333333333,2.073394495412844,0.8666666666666667,-1
Mexico,Poland,0.2807017543859649,0.4705882352941176,1.0526315789473684,1.3529411764705883,0
Austria,Brazil,0.4137931034482759,0.6697247706422018,1.4827586206896552,2.1009174311926606,0
Iran,Peru,0.13333333333333333,0.2777777777777778,0.6,1.1666666666666667,0
Netherlands,Scotland,0.54,0.17391304347826084,1.72,1.0869565217391304,0
Spain,Sweden,0.4761904761904762,0.3725490196078432,1.5714285714285714,1.568627450980392,1
Argentina,Poland,0.5308641975308642,0.4705882352941176,1.6913580246913582,1.3529411764705883,1
Austria,Netherlands,0.4137931034482759,0.54,1.4827586206896552,1.72,0
Brazil,Peru,0.6697247706422018,0.2777777777777778,2.1009174311926606,1.1666666666666667,1
Germany,Italy,0.6146788990825688,0.5421686746987951,2.073394495412844,1.5421686746987953,-1
Argentina,Brazil,0.5308641975308642,0.6697247706422018,1.6913580246913582,2.1009174311926606,-1
Austria,Italy,0.4137931034482759,0.5421686746987951,1.4827586206896552,1.5421686746987953,0
Germany,Netherlands,0.6146788990825688,0.54,2.073394495412844,1.72,-1
Peru,Poland,0.2777777777777778,0.4705882352941176,1.1666666666666667,1.3529411764705883,0
Argentina,Peru,0.5308641975308642,0.2777777777777778,1.6913580246913582,1.1666666666666667,1
Austria,Germany,0.4137931034482759,0.6146788990825688,1.4827586206896552,2.073394495412844,1
Brazil,Poland,0.6697247706422018,0.4705882352941176,2.1009174311926606,1.3529411764705883,1
Italy,Netherlands,0.5421686746987951,0.54,1.5421686746987953,1.72,0
Brazil,Italy,0.6697247706422018,0.5421686746987951,2.1009174311926606,1.5421686746987953,1
Argentina,Netherlands,0.5308641975308642,0.54,1.6913580246913582,1.72,1
Argentina,Belgium,0.5308641975308642,0.4166666666666667,1.6913580246913582,1.4166666666666667,0
Brazil,Russia,0.6697247706422018,0.4222222222222222,2.1009174311926606,1.7111111111111108,1
Italy,Poland,0.5421686746987951,0.4705882352941176,1.5421686746987953,1.3529411764705883,-1
Hungary,El Salvador,0.46875,0.0,2.71875,0.16666666666666666,1
Peru,Cameroon,0.2777777777777778,0.17391304347826084,1.1666666666666667,0.7826086956521741,-1
Scotland,New Zealand,0.17391304347826084,0.0,1.0869565217391304,0.6666666666666666,1
England,France,0.42028985507246375,0.5151515151515151,1.318840579710145,1.818181818181818,1
Germany,Algeria,0.6146788990825688,0.2307692307692308,2.073394495412844,1.0,0
Spain,Honduras,0.4761904761904762,0.0,1.5714285714285714,0.3333333333333333,-1
Chile,Austria,0.3333333333333333,0.4137931034482759,1.2121212121212122,1.4827586206896552,0
Czechoslovakia,Kuwait,0.36666666666666653,0.0,1.4666666666666666,0.6666666666666666,-1
Yugoslavia,Northern Ireland,0.42424242424242425,0.2307692307692308,1.6666666666666667,1.0,-1
Argentina,Hungary,0.5308641975308642,0.46875,1.6913580246913582,2.71875,1
Brazil,Scotland,0.6697247706422018,0.17391304347826084,2.1009174311926606,1.0869565217391304,1
Italy,Peru,0.5421686746987951,0.2777777777777778,1.5421686746987953,1.1666666666666667,-1
Belgium,El Salvador,0.4166666666666667,0.0,1.4166666666666667,0.16666666666666666,1
Poland,Cameroon,0.4705882352941176,0.17391304347826084,1.3529411764705883,0.7826086956521741,-1
Russia,New Zealand,0.4222222222222222,0.0,1.7111111111111108,0.6666666666666666,1
England,Czechoslovakia,0.42028985507246375,0.36666666666666653,1.318840579710145,1.4666666666666666,1
Germany,Chile,0.6146788990825688,0.3333333333333333,2.073394495412844,1.2121212121212122,1
Spain,Yugoslavia,0.4761904761904762,0.42424242424242425,1.5714285714285714,1.6666666666666667,1
Algeria,Austria,0.2307692307692308,0.4137931034482759,1.0,1.4827586206896552,0
France,Kuwait,0.5151515151515151,0.0,1.818181818181818,0.6666666666666666,1
Honduras,Northern Ireland,0.0,0.2307692307692308,0.3333333333333333,1.0,-1
Belgium,Hungary,0.4166666666666667,0.46875,1.4166666666666667,2.71875,-1
Poland,Peru,0.4705882352941176,0.2777777777777778,1.3529411764705883,1.1666666666666667,1
Russia,Scotland,0.4222222222222222,0.17391304347826084,1.7111111111111108,1.0869565217391304,-1
Argentina,El Salvador,0.5308641975308642,0.0,1.6913580246913582,0.16666666666666666,1
Brazil,New Zealand,0.6697247706422018,0.0,2.1009174311926606,0.6666666666666666,1
Italy,Cameroon,0.5421686746987951,0.17391304347826084,1.5421686746987953,0.7826086956521741,-1
Algeria,Chile,0.2307692307692308,0.3333333333333333,1.0,1.2121212121212122,1
France,Czechoslovakia,0.5151515151515151,0.36666666666666653,1.818181818181818,1.4666666666666666,-1
Honduras,Yugoslavia,0.0,0.42424242424242425,0.3333333333333333,1.6666666666666667,0
England,Kuwait,0.42028985507246375,0.0,1.318840579710145,0.6666666666666666,1
Germany,Austria,0.6146788990825688,0.4137931034482759,2.073394495412844,1.4827586206896552,1
Spain,Northern Ireland,0.4761904761904762,0.2307692307692308,1.5714285714285714,1.0,0
Austria,France,0.4137931034482759,0.5151515151515151,1.4827586206896552,1.818181818181818,0
Poland,Belgium,0.4705882352941176,0.4166666666666667,1.3529411764705883,1.4166666666666667,1
Germany,England,0.6146788990825688,0.42028985507246375,2.073394495412844,1.318840579710145,-1
Italy,Argentina,0.5421686746987951,0.5308641975308642,1.5421686746987953,1.6913580246913582,1
Austria,Northern Ireland,0.4137931034482759,0.2307692307692308,1.4827586206896552,1.0,-1
Belgium,Russia,0.4166666666666667,0.4222222222222222,1.4166666666666667,1.7111111111111108,0
Argentina,Brazil,0.5308641975308642,0.6697247706422018,1.6913580246913582,2.1009174311926606,0
Spain,Germany,0.4761904761904762,0.6146788990825688,1.5714285714285714,2.073394495412844,0
France,Northern Ireland,0.5151515151515151,0.2307692307692308,1.818181818181818,1.0,1
Poland,Russia,0.4705882352941176,0.4222222222222222,1.3529411764705883,1.7111111111111108,-1
Italy,Brazil,0.5421686746987951,0.6697247706422018,1.5421686746987953,2.1009174311926606,1
Spain,England,0.4761904761904762,0.42028985507246375,1.5714285714285714,1.318840579710145,-1
Germany,France,0.6146788990825688,0.5151515151515151,2.073394495412844,1.818181818181818,-1
Poland,Italy,0.4705882352941176,0.5421686746987951,1.3529411764705883,1.5421686746987953,0
Poland,France,0.4705882352941176,0.5151515151515151,1.3529411764705883,1.818181818181818,1
Italy,Germany,0.5421686746987951,0.6146788990825688,1.5421686746987953,2.073394495412844,1
Bulgaria,Italy,0.1153846153846154,0.5421686746987951,0.8461538461538461,1.5421686746987953,-1
Canada,France,0.0,0.5151515151515151,0.0,1.818181818181818,0
Spain,Brazil,0.4761904761904762,0.6697247706422018,1.5714285714285714,2.1009174311926606,0
Argentina,Korea Republic,0.5308641975308642,0.17647058823529413,1.6913580246913582,1.0,1
Morocco,Poland,0.125,0.4705882352941176,0.875,1.3529411764705883,-1
Russia,Hungary,0.4222222222222222,0.46875,1.7111111111111108,2.71875,1
Algeria,Northern Ireland,0.2307692307692308,0.2307692307692308,1.0,1.0,-1
Mexico,Belgium,0.2807017543859649,0.4166666666666667,1.0526315789473684,1.4166666666666667,1
Portugal,England,0.4666666666666667,0.42028985507246375,1.6333333333333333,1.318840579710145,1
Paraguay,Iraq,0.25925925925925924,0.0,1.1111111111111112,0.3333333333333333,1
Scotland,Denmark,0.17391304347826084,0.45,1.0869565217391304,1.5,0
Uruguay,Germany,0.42857142857142855,0.6146788990825688,1.5535714285714286,2.073394495412844,-1
France,Russia,0.5151515151515151,0.4222222222222222,1.818181818181818,1.7111111111111108,-1
Italy,Argentina,0.5421686746987951,0.5308641975308642,1.5421686746987953,1.6913580246913582,-1
Korea Republic,Bulgaria,0.17647058823529413,0.1153846153846154,1.0,0.8461538461538461,-1
Brazil,Algeria,0.6697247706422018,0.2307692307692308,2.1009174311926606,1.0,1
England,Morocco,0.42028985507246375,0.125,1.318840579710145,0.875,-1
Hungary,Canada,0.46875,0.0,2.71875,0.0,1
Mexico,Paraguay,0.2807017543859649,0.25925925925925924,1.0526315789473684,1.1111111111111112,-1
Northern Ireland,Spain,0.2307692307692308,0.4761904761904762,1.0,1.5714285714285714,0
Poland,Portugal,0.4705882352941176,0.4666666666666667,1.3529411764705883,1.6333333333333333,1
Denmark,Uruguay,0.45,0.42857142857142855,1.5,1.5535714285714286,1
Germany,Scotland,0.6146788990825688,0.17391304347826084,2.073394495412844,1.0869565217391304,1
Iraq,Belgium,0.0,0.4166666666666667,0.3333333333333333,1.4166666666666667,0
Hungary,France,0.46875,0.5151515151515151,2.71875,1.818181818181818,0
Russia,Canada,0.4222222222222222,0.0,1.7111111111111108,0.0,1
Argentina,Bulgaria,0.5308641975308642,0.1153846153846154,1.6913580246913582,0.8461538461538461,1
Korea Republic,Italy,0.17647058823529413,0.5421686746987951,1.0,1.5421686746987953,0
England,Poland,0.42028985507246375,0.4705882352941176,1.318840579710145,1.3529411764705883,1
Mexico,Iraq,0.2807017543859649,0.0,1.0526315789473684,0.3333333333333333,1
Paraguay,Belgium,0.25925925925925924,0.4166666666666667,1.1111111111111112,1.4166666666666667,-1
Portugal,Morocco,0.4666666666666667,0.125,1.6333333333333333,0.875,0
